Date,Open,High,Low,Close,Volume,SMA20,SMA50,EMA20,EMA50,RSI,MACD,Upper,Lower
2023-11-09,264.6590090722721,269.6870628100923,262.3735254891357,268.89752197265625,15503280,259.8116744995117,241.18497985839844,257.53796365634344,242.5435775458533,67.90360006294205,6.344670691138418,267.41946524872657,252.20388375029682
2023-11-10,269.64548143170765,271.05831041562266,267.23531515070096,268.7728271484375,8445203,260.48485260009767,242.73827728271485,258.6079516275484,243.57614675170393,67.70029190435179,6.503114435937761,268.73542339300906,252.2342818071863
2023-11-13,276.7512070101588,290.8796470076744,274.50726815959405,290.3394470214844,42178783,262.20519638061523,244.7428533935547,261.63000129165374,245.41680307898537,79.26414035044705,8.273555827736516,277.38242591451234,247.02796684671816
2023-11-15,298.35943343499184,298.35943343499184,289.71615687041674,291.3783264160156,35092206,263.8091896057129,246.7465985107422,264.4631772197605,247.22563747734623,79.64223593251681,9.649241817709708,283.5216628503524,244.09671636107342
2023-11-16,293.3729818287143,294.61960923025276,286.5996446862286,287.38916015625,17617280,264.98933029174805,248.55670166015625,266.6466056350544,248.80606839052325,74.05812594067969,10.298871517704981,287.22024505331467,242.75841553018145
2023-11-17,289.2174898737328,289.67457633621444,284.4802967048615,286.9320068359375,13542916,266.1653114318848,250.17648529052735,268.57854978254824,250.30611921297032,73.42278651339149,10.654006527560057,290.3413471584535,241.98927570531606
2023-11-20,289.2175368439971,292.87430522580695,285.85165324132277,289.009765625,19032608,267.53452377319337,251.71233032226561,270.5243809344127,251.8287034168837,74.49380436289499,10.976580167712939,293.5582361862215,241.5108113601652
2023-11-21,291.1827474147266,294.22495522353717,285.83715899872027,290.4873962402344,15148068,269.07734909057615,253.27024841308594,272.4256214347003,253.34933080936855,75.25744195172481,11.222093237792024,296.6560682977847,241.49862988336758
2023-11-22,291.87808809531424,293.70341802016384,286.8367259466307,288.70550537109375,7599447,270.79287109375,254.49001342773437,273.9760872704896,254.7398892252713,72.44084300915151,11.14441453974257,298.77058905848713,242.81515312901288
2023-11-23,289.00975686492643,292.0954143353606,286.83675117421274,290.7047119140625,6186567,272.43382415771487,255.61512756347656,275.56929026734804,256.15422409251977,73.6331682897868,11.116034149658674,301.0338033125527,243.833845002877
2023-11-24,291.48698953930204,293.31231963021304,288.66208213282863,289.2705078125,7054445,274.21291580200193,256.76391540527345,276.8741686103477,257.4563957173884,71.25160857170238,10.852710905455126,302.3503783511047,246.07545325289914
2023-11-28,291.00887708618785,297.7017444327176,289.7050738258986,297.22369384765625,10791886,276.0281440734863,258.2080651855469,278.81221928005647,259.01992817595533,75.90554063008742,11.157168094077804,305.1673068727617,246.88898127421095
2023-11-29,298.13638731962783,299.8747919104128,293.87730137739436,297.5714111328125,14149513,277.8358283996582,259.5112356567383,280.5988095200419,260.535504770882,76.0878024913036,11.29629384473111,307.60409200176906,248.06756479754742
2023-11-30,299.874784274211,299.874784274211,293.83381786468453,297.3975524902344,11959336,279.6472846984863,260.84583465576173,282.1986902402057,261.98452341425485,75.77914062460343,11.262693742333795,309.5470468204141,249.74752257655854
2023-12-01,298.83172819964386,305.1769206519002,297.65832636224775,301.3089599609375,15105221,281.97012481689455,262.22957427978514,284.01871637797694,263.5301920770771,77.9466635518618,11.420040198319782,311.0097425740656,252.93050705972345
2023-12-04,305.17695747080256,312.9128532600981,304.7858057938469,308.30609130859375,22705896,284.55140228271483,263.7208441162109,286.331800222238,265.2899753436,81.18963435259845,11.971350147998521,313.31685816961567,255.78594639581402
2023-12-05,309.17526240293853,309.8271641146181,304.2207987837944,309.04486083984375,15782945,287.0387222290039,265.17619262695314,288.49494929038076,267.0094822577014,81.4989758181072,12.325795682028911,315.23709298487955,258.84035147312824
2023-12-06,309.2621520204537,315.0858177450166,303.7427389165751,306.0895690917969,14817158,289.18920440673827,266.63642944335936,290.17062767361404,268.54514863507774,76.10707377141975,12.2272804973706,316.2896100190538,262.08879879442276
2023-12-07,307.5237439004909,307.5237439004909,302.8300570791719,305.9157409667969,8507659,291.4265701293945,268.0449865722656,291.6701625214545,270.01352279562315,75.7894573062964,11.996887376941743,316.19209796864794,266.6610422901411
2023-12-08,305.9591986066595,311.522087821591,301.52626173074844,305.0899963378906,13444251,293.4917526245117,269.35890686035157,292.948242124165,271.39165040131985,74.20521071376228,11.61379191473361,315.4191989917041,271.56430625731934
2023-12-11,305.0899606270165,311.6959024016224,305.0899606270165,307.3933410644531,11420609,295.4165435791016,270.7405023193359,294.3239660193811,272.8060250573276,75.72924632077505,11.365037591592795,315.00401966128186,275.8290674969213
2023-12-12,307.8279803502313,308.21913198431514,300.0051598761418,302.04779052734375,8789103,297.0802917480469,271.93540252685546,295.0595684437541,273.95474583329127,65.98542464026414,10.614202821595143,312.553305338214,281.60727815787976
2023-12-13,303.6993096583061,304.0469853089984,298.74487195254943,300.0486755371094,8091533,297.5657531738281,273.1127584838867,295.53472155302626,274.9797388257594,62.734533797996065,9.74550882512142,312.7692370283964,282.36226931925984
2023-12-14,303.5254028240234,305.2638071322344,300.5700942793089,302.1346740722656,13142466,298.10357055664065,274.24872619628906,296.1632885227707,276.0463395138557,64.68941423313275,9.120252627553384,313.1537230085487,283.0534181047326
2023-12-15,304.2207336425781,308.0017680658959,302.87348100396673,304.2207336425781,14331890,298.94514923095704,275.48126831054685,296.93066431822007,277.15291352385196,66.57761623345996,8.692854345864816,313.3742271281689,284.5160713337452
2023-12-18,305.0900253208559,305.30732590869127,297.52795425380486,302.1781921386719,7959685,299.70745849609375,276.73861419677735,297.4304289136503,278.1357441071377,63.02393929713569,8.095996491285916,313.09032898597656,286.32458800621094
2023-12-19,301.17856982466554,321.38752147956734,301.17856982466554,318.9537658691406,28937243,301.2046585083008,278.30820129394533,299.4802706809858,279.7387184866439,74.88222748199296,8.874333153618636,316.0818468847876,286.327470131814
2023-12-20,320.73563240803065,323.16938811402684,304.22078954691256,306.0895690917969,23224408,301.9847671508789,279.64626861572265,300.10972771486826,280.7734916108225,59.202703473945796,8.35680534667108,316.15152345533403,287.81801084642376
2023-12-21,305.1769191650975,310.131356137599,300.8309078597727,309.00140380859375,10028664,302.9995620727539,281.0425726318359,300.9565540610897,281.8819160182943,61.183931200440824,8.088383704998819,316.0822463756801,289.91687776982775
2023-12-22,312.0436222000279,319.3449161329447,309.78369094018615,315.73773193359375,13916380,304.25121307373047,282.3167971801758,302.36428536462233,283.2112629518512,65.37335782325727,8.323277440668733,317.17830222221374,291.3241239252472
2023-12-26,316.2157731765952,323.16939129175677,315.0858208432606,318.1714782714844,11910267,305.6962615966797,283.66296752929685,303.8697323831965,284.5839064511524,66.76884310759812,8.606603836701481,318.05050878250654,293.3420144108528
2023-12-27,318.99721226602946,320.90946774557773,314.99887677984907,317.78033447265625,7890042,306.7240936279297,284.91238891601563,305.19455168957774,285.8872366547732,66.30633883155357,8.69929989708612,319.5010162383504,293.94717101750894
2023-12-28,318.82335674530697,332.46984191262175,317.9541545442282,331.1225891113281,28310022,308.40165252685546,286.4161892700195,307.66388868767615,287.6631482184173,73.14090227517426,9.737127096232086,324.3483115172088,292.4549935365021
2023-12-29,331.6006810614403,331.77453213371336,325.2989643178087,326.820068359375,8859317,309.8727783203125,287.7666213989258,309.4882868190205,289.2003571867932,68.32766173369704,10.09605413419655,326.880678055043,292.86487858558195
2024-01-01,328.38464075785106,336.20746199213926,328.08044115283394,331.8614501953125,11124690,311.40040283203126,289.1281234741211,311.61906435462254,290.8750614844407,70.75608335966872,10.664371542486265,330.4258239306099,292.3749817334526
2024-01-02,336.72892480749624,344.0736939606009,333.9909432003081,341.292236328125,28363847,313.0497100830078,290.6857205200195,314.44508081848124,292.85415880412063,74.66883370118222,11.74041659327969,336.0252444519092,290.07417571410645
2024-01-03,343.16106322748016,343.16106322748016,333.64331379724297,334.2517395019531,12903439,314.31005401611327,292.138244934082,316.3314293161192,294.47913416894767,67.41687514506737,11.88804283676194,338.9721455539771,289.64796247824944
2024-01-04,337.0766238944485,338.81502840453015,333.6867404049789,334.4255676269531,11039940,315.7268539428711,293.6341384887695,318.0546806264611,296.0470894271769,67.50079989185463,11.882094782945899,341.56482936625764,289.8888785194846
2024-01-05,336.2074219388239,337.68507638408835,332.46986284919893,333.990966796875,8369460,317.130615234375,295.2260565185547,319.5724222004815,297.53638820786165,67.03589947326752,11.70735712718124,343.72352344367636,290.53770702507364
2024-01-08,335.90325179142957,337.81548100614367,329.6449843910287,330.6445617675781,9424716,318.40834350585936,296.6812347412109,320.6269117044228,298.83584076722417,63.41421765391041,11.170087541242992,345.0200412792767,291.796645732442
2024-01-09,333.4694585104347,337.2070443319268,332.12220555007485,334.9471130371094,9473743,319.78603210449216,298.306403503418,321.99074042776965,300.2531142472894,65.96056381502592,10.965078849644385,346.82360741459013,292.7484567943942
2024-01-10,335.38172007921287,335.38172007921287,326.68969688952717,332.0787353515625,9670366,321.28757934570314,299.72959564208986,322.95150186501473,301.5021474606035,62.82144342332481,10.450684887298223,347.5421974147804,295.0329612766259
2024-01-11,335.07742750517076,338.0327094983414,333.1651721723251,334.0778503417969,9163771,322.9890380859375,301.1827981567383,324.0111541167966,302.7805795481566,64.10365577981392,10.08804711103653,347.89335743031637,298.0847187415587
2024-01-12,335.3382254800395,335.3382254800395,329.9057112872839,331.25299072265625,7471050,324.44495391845703,302.584489440918,324.7008528505262,303.8979454184071,60.90712205858666,9.463620768438204,347.6489199870997,301.24098784981436
2024-01-15,332.4698132632023,337.1634994393764,331.51368561921737,334.3385925292969,7490747,325.95084686279296,304.1742181396484,325.61873283120565,305.092518769272,63.0731612748157,9.112695193787602,347.5639490675771,304.33774465800883
2024-01-16,334.9905416131304,336.33782101526714,327.7326975254604,331.9483337402344,10165133,327.4393539428711,305.67957397460935,326.2215519720972,306.14638513338787,60.28653503470355,8.543229211172786,346.21246558818007,308.6662422975621
2024-01-17,331.86145557901204,334.9471399203878,327.86314588182864,329.99267578125,10996538,327.9912994384766,307.0934582519531,326.5807066241987,307.08212852068726,58.02761176259343,7.843700764120513,346.37917574373324,309.6034231332199
2024-01-18,330.99222516194175,332.51332918663076,319.86644633459633,326.5158386230469,12493835,329.0126129150391,308.3621765136719,326.57452871927086,307.8447004636241,54.14340070570663,6.928895731569071,344.45411247420196,313.5711133558762
2024-01-19,330.8618339623695,334.55594355618825,329.51458107382643,333.12176513671875,15893456,330.2186309814453,309.80124328613283,327.19807504987364,308.8365398166704,59.66745369221456,6.660174864061673,342.7049962950762,317.7322656678144
2024-01-23,350.7230912689475,351.8530435300674,324.7774000297357,326.2115783691406,16406737,330.74232330322263,311.0497479248047,327.1041229843423,309.5182981812022,52.53779755060294,5.822499173141466,341.51656623879046,319.9680803676548
2024-01-24,330.1229806514326,337.0765981608968,325.29891911462016,332.5567626953125,22938994,331.4615875244141,312.3229327392578,327.62342200793313,310.422256952078,57.55329695813497,5.606015838204712,340.5757608744337,322.3474141743945
2024-01-25,336.20738475347366,340.4664965566568,334.94705753750594,338.4673156738281,13440949,332.49593658447264,313.7168225097656,328.6561737919322,311.5226357589469,61.62167132103593,5.844017271076609,339.64921221941665,325.34266094952864
2024-01-29,341.50955201248695,360.4581766059003,340.29267419157617,358.8066711425781,27149058,333.88014068603513,315.0861669921875,331.5276497459242,313.37783915497556,71.68065161928314,7.586399829710388,347.3552660016444,320.4050153704259
2024-01-30,361.37081864438727,361.4142681444891,349.071612683628,349.8973388671875,14159072,335.0340042114258,316.2565472412109,333.2771439566783,314.81066464023735,63.7932285715724,8.154343706047996,349.78509235412884,320.2829160687227
2024-01-31,352.07039191058317,355.6341267561656,348.028606395572,353.0265197753906,23750822,336.0922576904297,317.56929443359377,335.15803690028457,316.3100175802579,65.23994637881255,8.756008254761241,352.70093322935725,319.4835821515021
2024-02-01,355.32988120267083,358.02441357395753,349.8539174529176,353.50457763671875,8862155,336.7028747558594,318.9007458496094,336.9053265013672,317.7692748188266,65.4669659190395,9.165749958448657,354.85739242973017,318.5483570819886
2024-02-02,357.0682926165891,367.58564570426745,356.06871528129443,364.89111328125,25177075,338.2348434448242,320.4183728027344,339.57063953787195,319.61797762862994,70.42200771865362,10.290647299551551,360.09605441634375,316.37363247330467
2024-02-05,367.88988138314744,391.1410434079536,362.54429242842866,382.66632080078125,31418925,340.6468811035156,322.2619512939453,343.674990148062,322.09147409889886,76.17030075397275,12.472670063517171,369.7427564474327,311.5510057595985
2024-02-06,386.6210957999601,392.0101596022083,380.0586303460434,389.967529296875,13386526,343.4457092285156,324.2871917724609,348.08380341366654,324.75432737249236,78.05671315444691,14.622525954477624,379.4023669587157,307.4890514983156
2024-02-07,394.6177947181295,400.3110584588608,389.22873052349485,393.4443664550781,14430152,346.5856994628906,326.34198486328125,352.40385704848165,327.44907256647315,78.91278760764376,16.417602041730902,388.0663256643765,305.1050732614047
2024-02-08,395.31321430669004,407.3082225350474,391.1410536778399,399.1377258300781,18790158,349.79523010253905,328.5393292236328,356.85470170536934,330.2614132345095,80.2701697652673,18.09107662386117,396.74935408139174,302.84110612368636
2024-02-09,401.74527308763254,403.13597540638995,378.6679384382458,396.5300598144531,17472069,353.0177963256836,330.52545654296875,360.63330724803336,332.86109041093874,77.79997898766206,18.9880183764335,403.3884628962116,302.6471297551556
2024-02-12,397.22540835242444,397.6165599557101,373.8003982779369,376.1907043457031,19472346,355.1234390258789,332.09784240722655,362.11496411748146,334.5608605587158,61.82002882635213,17.851850157990896,405.6716491671105,304.5752288846473
2024-02-13,385.7519594110845,397.96426730232173,377.2337877181507,393.18365478515625,35665854,358.21997222900393,334.013564453125,365.073887043639,336.86053407665526,67.77529501721126,18.113812983064975,410.10950702417307,306.3304374338348
2024-02-14,392.57519423369956,406.7866564468064,385.0566000126821,405.35247802734375,18592696,361.7706665039062,336.0944348144531,368.9099433341666,339.5473237878124,71.23539374878999,19.083361631909327,416.2896967889137,307.25163621889874
2024-02-15,407.6558525367093,418.30358002833975,406.39549867221893,414.4790954589844,18501875,365.89720458984374,338.21789489746095,373.24986259066475,342.4866982392465,73.53093007238672,20.35355456635523,423.1857094333798,308.60869974630765
2024-02-16,419.3031515856797,423.8230138043349,415.044065952301,417.2170715332031,14513583,370.25842437744143,340.38133911132815,377.4372158289752,345.4181381905097,74.19622388848056,21.33518467685468,429.20594803949456,311.3109007153883
2024-02-19,419.65083855943686,423.69265027033515,395.8781780801237,400.7022399902344,19798448,373.9677444458008,342.2735925292969,379.6529324184848,347.58673714509615,63.782510979931324,20.543709629780096,430.7344313715605,317.2010575200411
2024-02-20,402.63654207802,402.63654207802,387.7338362776018,392.56951904296875,27899165,376.9401321411133,344.0066680908203,380.88308352694634,349.351232918995,59.36383502847854,19.04072768394508,431.0016044533932,322.87865982883335
2024-02-21,396.4819972207084,396.4819972207084,378.9416480238891,380.6561279296875,19032050,379.6623596191406,345.51799072265624,380.86146870813803,350.5791868489886,53.51523174796535,16.69583339046278,428.4587241372464,330.8659951010348
2024-02-22,385.0962162384505,393.8883672941229,376.260115160106,391.3825988769531,22083710,382.60365142822263,347.19777587890627,381.86348110608003,352.17971010248027,57.56866524314645,15.524072485203419,426.5373031032337,338.6699997532116
2024-02-23,393.88835653661573,395.2951060334067,388.30533540243886,390.2835693359375,9625544,385.1944641113281,348.9624914550781,382.6653942714887,353.67432850920244,57.02003837126879,14.3414418127374,424.25223554179195,346.13669268086426
2024-02-26,390.2835499640758,393.2289257073931,387.3381742207585,388.8768005371094,7570244,386.6979705810547,350.73905395507813,383.2569567734172,355.0551277573232,56.280691255477564,13.139223212890386,423.84519361393455,349.5507475481748
2024-02-27,388.8767678376117,391.5144127295643,382.5024593487261,388.0854797363281,8343526,388.60737762451174,352.45807006835935,383.71681610352823,356.35071527505386,55.842062734151796,11.984454009952003,421.6960550753765,355.518700173647
2024-02-28,387.1183783638337,389.3603928551926,378.3702046569062,381.75518798828125,8893614,390.04381103515624,354.0087591552734,383.52999437815265,357.34717571711553,52.328622464503574,10.438164791168049,419.07479832771656,361.0128237425959
2024-02-29,390.37147557622455,390.37147557622455,377.75473445650107,383.9532165527344,11711699,391.56624298095704,355.6442596435547,383.57030125194456,358.3907577625757,53.42440364191233,9.283072499072432,415.52293264842115,367.60955331349294
2024-03-01,385.0961714268094,394.591682729386,385.0961714268094,392.4376220703125,8411615,392.94356842041014,357.11393676757814,384.4148079969727,359.72618451346614,57.48663270017633,8.949114334313435,413.5390589404914,372.3480779003289
2024-03-04,397.27332853291773,402.6804957625531,393.9322952202588,400.39453125,11977226,393.8299789428711,359.0000360107422,385.9366864027104,361.3213149765164,60.92835151422662,9.220221184413901,414.10336891583785,373.55658896990434
2024-03-05,400.9220316777301,405.9775178227892,398.7679442398393,405.0103759765625,9605493,394.58212127685545,360.92021545410154,387.7532282676292,363.0349142505203,62.809295075737346,9.695768624253617,415.3369766303945,373.8272659233164
2024-03-06,406.59301076652133,408.791048392394,390.85503990006225,405.8456726074219,14061966,395.20218658447266,362.7223742675781,389.4763182053895,364.71405256060893,63.15496943980805,10.024488786997154,416.51745616549954,373.8869170034458
2024-03-07,405.8456835522572,409.1866901010781,400.96602379231706,403.2080383300781,9680802,395.4057022094727,364.42310546875,390.78410107484495,366.2238668768001,61.219954611831746,9.957384313609282,416.9439491547827,373.8674552641627
2024-03-11,405.3181464621897,406.94469970475086,397.7568915089566,399.0757141113281,7824738,395.5329849243164,366.04901306152345,391.57377850713004,367.51237652279207,58.21079784391144,9.461691021412378,417.12632277158633,373.93964707704646
2024-03-12,399.07570562943965,400.7462088573028,392.7453733715088,395.03131103515625,8409613,396.4750152587891,367.3271875,391.9030673194132,368.59171292610745,55.343560570855864,8.64287134741636,416.17141407999304,376.77861643758513
2024-03-13,395.0313218681007,395.55885627860664,360.47818020540774,366.6766357421875,17803423,395.1496643066406,368.12431884765624,389.5005500257488,368.5166009949721,40.34109361439989,5.64094028205534,418.7366094150706,371.56271919821063
2024-03-14,368.3910717285079,377.05134453281926,362.4124206764971,376.0402526855469,20478918,393.6840530395508,369.0078948974609,388.21861694544214,368.8116871702307,45.586794658665454,3.971670966703698,418.1782636808475,369.1898423982541
2024-03-15,376.0402934506832,376.3479972577451,352.7410942642697,365.09405517578125,25435001,391.2148010253906,369.4839312744141,386.0162777288372,368.66587821048375,41.043442949932185,1.7453767334787926,416.76021882638463,365.6693832243966
2024-03-18,365.75343750472484,372.34754995973793,363.5993500368157,370.8968505859375,9803914,388.89878997802737,370.2168334960937,384.5763322863921,368.7533785489152,44.21735622919743,0.44413984007024965,412.9498388042435,364.84774115181125
2024-03-19,366.6326784610197,373.31471825490945,363.9950332922354,368.43505859375,8373676,387.2854309082031,370.8970233154297,383.03906812493284,368.74089387453546,43.15590045337675,-0.776791444342507,412.264018011635,362.30684380477123
2024-03-20,369.09441170167884,371.7320564546632,362.85200725149036,368.8306579589844,6950340,386.0984878540039,371.59381713867185,381.685886204163,368.7444144516448,43.391071030594446,-1.6929514306945634,412.1911283847424,360.0058473232654
2024-03-21,372.7871674869436,381.1836601729712,372.03982935563175,379.8648376464844,9911230,386.0589233398438,372.57822265625,381.51245300817004,369.18055910506183,49.64828505499221,-1.5112282377431256,412.18682894163277,359.9310177380548
2024-03-22,378.8537551311574,383.51361093913164,376.56779066229404,379.7769470214844,9172888,385.4786407470703,373.4748193359375,381.3471667237035,369.5961491622175,49.601254952993585,-1.3586417604991539,411.6233319985289,359.3339494956117
2024-03-26,381.4034286288052,387.6898368884675,378.8537106798743,383.29376220703125,9389403,385.129150390625,374.4991198730469,381.53255676975533,370.133366884491,51.57780501088957,-0.9430671921817861,411.1943298010036,359.0639709802464
2024-03-27,386.6787416147508,386.6787416147508,374.58953551021204,377.5788879394531,17985246,384.5642547607422,375.369140625,381.15601688111724,370.42537757073893,48.26524019725728,-1.062614783168101,410.76939673129465,358.3591127901897
2024-03-28,378.0624796962499,385.49185776242155,378.0624796962499,381.6672668457031,10332853,384.24334411621095,376.37742614746094,381.2047073539394,370.8662787225883,50.70439236588801,-0.8180293672522794,410.42532711712124,358.06136111530066
2024-04-01,383.953233756219,390.1956393197859,382.28270364950305,388.6570129394531,7256592,384.5884353637695,377.46379455566404,381.91445074309445,371.564019572809,54.64177359825539,-0.059493761922283284,410.81204671492117,358.3648240126179
2024-04-02,388.65700256402397,394.1520966328034,383.3817122579958,389.6681213378906,11530800,384.87418060302736,378.61819030761717,382.65289556170154,372.27404789728615,55.199223426241204,0.6161367271651557,411.1882667977021,358.5600944083526
2024-04-03,389.6681540801444,393.00916082208806,387.64594319400686,391.6903381347656,6972648,384.83681640625,379.8521435546875,383.5136043782419,373.03553652630734,56.354546406122225,1.2997717924155268,411.10992850325243,358.5637043092476
2024-04-04,395.64674249929476,398.72399494095595,389.09658014086835,394.6356506347656,14743020,384.54887237548826,381.21453979492185,384.57284687892786,373.88266981519047,58.0513223385609,2.0555248003192332,410.253729979022,358.8440147719545
2024-04-05,394.5477558092644,394.63568268104007,390.3714842993056,392.9651794433594,4820138,383.9466125488281,382.4114080810547,385.3721166470131,374.6310629338503,56.70484834267121,2.49095723511374,408.2307854981278,359.66243959952845
2024-04-08,394.767497523772,396.0423698853503,390.8549804125917,393.3607482910156,3980972,383.32236633300784,383.7543914794922,386.1329387083847,375.3656164213593,56.959432641929254,2.835276375747412,405.90496464551654,360.7397680204991
2024-04-09,394.5038064157405,395.9105290403286,384.43678329050744,386.7227478027344,8005012,382.49810180664065,384.8377111816406,386.1891110030872,375.8110267607318,51.48803191386137,2.543204137853877,403.24612887379413,361.75007473948716
2024-04-10,389.0966134555455,403.20803124515527,388.70098277807926,401.22979736328125,15825331,382.6058059692383,386.0929608154297,387.62155732316427,376.80791147781946,60.433230058082884,3.442647743902853,403.7161367144729,361.4954752240037
2024-04-12,400.0428086728062,407.47218585219144,397.8887212781173,400.5703430175781,11259294,382.88275756835935,386.9282342529297,388.85477500839215,377.7398345754174,59.892594605071245,4.055501530250865,404.76895272566753,360.9965624110512
2024-04-15,394.7235600379133,400.74616094210296,387.82171735777507,396.52593994140625,7680715,384.37522277832034,387.8608062744141,389.58536214489413,378.47659247125875,56.551220679419224,4.166810644187933,405.70115387114487,363.0492916854958
2024-04-16,394.7675522196016,401.2737381370963,392.4376377342742,398.46026611328125,4996845,385.49622344970703,388.76948120117186,390.4305910942899,379.26031488370387,57.764849705940705,4.360838839539667,407.3033807796976,363.6890661197165
2024-04-18,399.9988893960106,401.6254157394103,382.59041566981296,385.62371826171875,10945138,386.52270660400393,389.4118640136719,389.9727936816516,379.5098750858752,48.15248390477982,3.4391609435846817,406.2227319106029,366.822681297405
2024-04-19,383.3377512897936,385.6237157234207,376.34798110133084,382.7222900390625,7628287,387.11397857666014,389.76848754882815,389.28226952519736,379.63585940454203,46.27796773377866,2.446402951002483,405.5733324345824,368.65462471873786
2024-04-22,387.645896335613,390.81107576888513,385.0961781479678,389.44830322265625,6396926,388.16464080810545,389.9041271972656,389.298082258289,380.0206824340804,51.03650498247339,2.1772699292831703,404.5243958282344,371.8048857879765
2024-04-23,391.9101326557801,391.9101326557801,386.19523447908335,387.6899108886719,5390120,389.1076034545898,389.85857482910154,389.14492308022716,380.32145249432824,49.794718097587236,1.8013279177689014,402.8687576665457,375.3464492426339
2024-04-24,388.2174132125504,394.5038225867375,387.8657325419877,390.2396240234375,6538090,389.6263427734375,389.79447998046874,389.24918031291577,380.7104202818038,51.63244307127668,1.6896544218598706,402.7207520185512,376.5319335283238
2024-04-25,389.49221982206524,399.16358419687947,388.393201143109,397.8008117675781,10858594,390.5275360107422,389.76774169921873,390.0636214038495,381.3806646324298,56.6948185489218,2.1860772930094754,403.2624182562197,377.79265376526473
2024-04-26,399.16360903914887,404.83455650810293,397.58103277556336,400.7461853027344,7209435,391.40015716552733,389.85206420898436,391.08100844185384,382.1401326548833,58.516251691989815,2.785058601780122,404.4212944840935,378.37901984696117
2024-04-29,403.295913176273,403.295913176273,396.1302897818818,398.5041809082031,5305655,392.44642181396483,390.2983337402344,391.7879772481825,382.7818891342345,56.56591777805789,3.043758038982162,404.15365343694253,380.73919019098713
2024-04-30,401.2736943920427,403.0321242770486,397.44910402585276,399.4273376464844,6021793,393.3344253540039,390.42320739746094,392.51553538136307,383.4346802574884,57.19849734215268,3.28539821489818,404.3077417137806,382.36110899422715
2024-05-02,402.2848437441293,404.0432738806247,395.1192463042135,399.0757141113281,14980896,393.85536041259763,390.2976721191406,393.14031430803334,384.0480798067917,56.858817708271594,3.4092272648495623,404.8801062387149,382.83061458648035
2024-05-03,402.59255017089845,418.33049357969065,395.11922254026683,417.27545166015625,51071947,395.23572692871096,390.35359924316407,395.4388988177825,385.35116639659884,67.58792516099055,4.9192236495914585,410.07206455800156,380.39938929942036
2024-05-06,421.14398114986335,423.29806861277547,390.41540644818184,404.9664306640625,36408390,395.89953155517577,390.10858642578125,396.34628280315076,386.12042216640975,57.22261457202272,5.064293516585906,411.2219899290409,380.57707318131065
2024-05-07,407.07656338340354,412.7914611414859,398.15253609670077,400.92205810546875,13728379,396.21385192871094,390.11298278808596,396.7820709271846,386.7009000249612,54.27722228493452,4.797611487288179,411.6769763550174,380.75072750240446
2024-05-08,401.53752379678326,414.4619689241578,400.13077435142924,408.3514404296875,16978094,396.98316497802733,390.4286212158203,397.88391564171684,387.5499711065121,58.50275041552099,5.126656219687277,413.23414288990796,380.7321870661467
2024-05-09,409.14270745047077,411.20886807603574,388.0415473558752,389.9318542480469,15601338,396.8117202758789,390.6141357421875,397.1265764613622,387.6433814892883,46.92413753300366,3.8566626682487595,413.28280178317925,380.3406387685785
2024-05-10,393.18497519565256,396.6578584921582,387.07441995719256,395.1192321777344,9190621,397.2315444946289,390.6888684082031,396.93540081530125,387.93656175653564,49.92961766756341,3.2315108298232644,413.06843012916056,381.39465886009725
2024-05-13,396.7457997261941,397.22935728134314,382.19480107272005,390.3714904785156,11107909,396.6886291503906,390.6906268310547,396.3102664975087,388.03205217782863,47.290178646807455,2.326155939611226,412.6837153126362,380.69354298814505
2024-05-14,392.7453845481029,396.21826799379045,391.3386350624698,394.5038146972656,6592194,396.385302734375,390.8031671142578,396.1382234689132,388.28585449956336,49.77865610591089,1.9199675053042142,412.3043446656164,380.4662608031336
2024-05-15,395.6467655444447,413.2310662353089,395.20715802717314,411.34075927734375,23543942,397.12604370117185,391.2682727050781,397.58608402210365,389.18999481198176,58.39694366959389,2.9229668180863655,414.32924943748685,379.92283796485685
2024-05-16,412.0441197879632,417.6271406129869,402.5486081655786,411.73638916015625,17232651,397.78984985351565,391.86789672851563,398.9337321304951,390.0741919441727,58.576825178150656,3.707042545896968,416.1344442118437,379.4452554951876
2024-05-17,412.39579793356916,416.4841692768263,410.4175641216112,413.45086669921875,10625019,399.18120727539065,392.4578497314453,400.3163163751406,390.99094899718057,59.39614959798181,4.415868830962722,417.8421605848137,380.5202539659676
2024-05-21,412.96730239438665,434.2442896129478,412.96730239438665,431.3868408203125,27356982,401.61443481445315,393.2368341064453,403.27541394135733,392.5751426425364,66.79541250591922,6.351683726859733,423.47330414652413,379.75556548238217
